Date,return_1m,realized_growth_10y,trend_gap,price_to_trend,vol_12m,momentum_12m,drawdown_12m,wavelet_approx_energy,wavelet_detail_energy_1,wavelet_detail_energy_2,state,state_0_prob,state_1_prob,state_2_prob,regime_label
2015-01-01,-0.031040805838410623,0.05380232864121681,-0.0061976713587831855,0.402824235864534,0.07843128065597217,0.1191524851405299,-0.03509937622258652,0.0012114109977022641,0.001115963222736068,0.0010835929826030107,2,1.634121210250395e-23,5.798318918685429e-19,1.0,transition
2015-02-01,0.0548925108906233,0.05746664109180988,-0.0025333589081901198,0.4516067716590042,0.084556103112561,0.13178631060959067,0.0,0.0014296971863675498,0.00135969161477135,0.0007206447113657798,2,8.129588255320027e-27,2.4424245466162964e-21,1.0,transition
2015-03-01,-0.017396107114219572,0.05765209084036105,-0.00234790915963895,0.42938662066481736,0.08909779348934996,0.10444146379802222,-0.017396107114219572,0.0012816574865814336,0.0013185183183301386,0.000716523920888316,2,4.286090903512388e-25,7.710714606714447e-20,1.0,transition
2015-04-01,0.008520819822535275,0.060702332055318386,0.0007023320553183887,0.43296040436552374,0.08905947586366621,0.1069880112623871,-0.00902351638601806,0.0009810087880008846,0.0012722610255274012,0.0009483531905079332,2,4.775859349065975e-26,4.2988868224214826e-20,1.0,transition
2015-05-01,0.010491382304589791,0.05868091634073869,-0.0013190836592613109,0.4386451578203783,0.08809980794102382,0.09556187267517191,0.0,0.0011036141468468669,0.0012127063000489085,0.0009706055875606827,2,5.587305167102721e-27,1.5718569331588555e-20,1.0,transition
2015-06-01,-0.021011671979729973,0.05645021162562003,-0.0035497883743799696,0.4128333963490327,0.09161928833485816,0.05248370241155231,-0.021011671979729973,0.0017076593108099703,0.0013009200603344307,0.0007205556361230811,2,1.3407427589483253e-24,9.176002670386765e-20,1.0,transition
2015-07-01,0.019742029435184882,0.054783725373621195,-0.005216274626378803,0.42793843381681285,0.09006853560125959,0.08969427193858603,-0.0016844555912514103,0.0024473495622479723,0.0012768507723749682,0.0006999826988626443,2,4.511591803338451e-23,7.532561303542711e-20,1.0,transition
2015-08-01,-0.06258081825586559,0.049172573123992924,-0.010827426876007074,0.3593135504972018,0.10752986316930083,-0.015568737418584333,-0.06415985923790091,0.0012228184490004142,0.0015797062825899672,0.0006073058700036589,2,3.074022423439913e-23,2.6721646861230823e-18,1.0,transition
2015-09-01,-0.026442831280001466,0.04564033205995388,-0.014359667940046117,0.3287956982246225,0.10968808772902912,-0.026497121990468497,-0.08890612218512584,0.002977914313593103,0.0009889956218333367,0.0008310868237701777,2,5.125502378829315e-17,1.5453915311390637e-16,1.0,transition
2015-10-01,0.08298311781266654,0.055897796575550274,-0.004102203424449724,0.4039824613468248,0.13734206404272262,0.030380841460970087,-0.013300711584015024,0.0013409638826163254,0.001258580334986833,0.0010037231297561516,2,3.3763643335554193e-22,5.930145896645996e-18,1.0,transition
